Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2049","ECs2049","RefSeq.386585.9.NC_002695.CDS.2033104.2033325.fwd","RefSeq","CDS",2033104,2033325,222,"+",,,,"NP_310076.1",73,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2050","ECs2050","RefSeq.386585.9.NC_002695.CDS.2033411.2033644.fwd","RefSeq","CDS",2033411,2033644,234,"+",,,,"NP_310077.1",77,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2051","ECs2051","RefSeq.386585.9.NC_002695.CDS.2033645.2034094.rev","RefSeq","CDS",2033645,2034094,450,"-",,,,"NP_310078.1",149,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2052","ECs2052","RefSeq.386585.9.NC_002695.CDS.2034091.2034609.rev","RefSeq","CDS",2034091,2034609,519,"-",,,,"NP_310079.1",172,,"putative resistance protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2053","ECs2053","RefSeq.386585.9.NC_002695.CDS.2034766.2035827.fwd","RefSeq","CDS",2034766,2035827,1062,"+",,,,"NP_310080.2",353,,"putative oxidoreductase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2054","ECs2054","RefSeq.386585.9.NC_002695.CDS.2036025.2036690.fwd","RefSeq","CDS",2036025,2036690,666,"+",,,,"NP_310081.2",221,,"putative DNA-binding transcriptional regulator",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2055","ECs2055","RefSeq.386585.9.NC_002695.CDS.2036726.2038828.rev","RefSeq","CDS",2036726,2038828,2103,"-",,,,"NP_310082.1",700,,"putative outer membrane receptor for iron transport",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0180","ECs0180","RefSeq.386585.9.NC_002695.CDS.203825.204310.fwd","RefSeq","CDS",203825,204310,486,"+",,,,"NP_308207.1",161,,"periplasmic chaperone",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2056","ECs2056","RefSeq.386585.9.NC_002695.CDS.2039070.2040131.fwd","RefSeq","CDS",2039070,2040131,1062,"+",,,,"NP_310083.1",353,,"putative receptor",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2057","ECs2057","RefSeq.386585.9.NC_002695.CDS.2040246.2041745.rev","RefSeq","CDS",2040246,2041745,1500,"-",,,,"NP_310084.2",499,,"L-asparagine permease",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2058","ECs2058","RefSeq.386585.9.NC_002695.CDS.2042012.2042629.fwd","RefSeq","CDS",2042012,2042629,618,"+",,,,"NP_310085.1",205,,"putative transferase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2059","ECs2059","RefSeq.386585.9.NC_002695.CDS.2042705.2042917.fwd","RefSeq","CDS",2042705,2042917,213,"+",,,,"NP_310086.1",70,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0181","ECs0181","RefSeq.386585.9.NC_002695.CDS.204314.205339.fwd","RefSeq","CDS",204314,205339,1026,"+",,,,"NP_308208.1",341,"lpxD","UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2060","ECs2060","RefSeq.386585.9.NC_002695.CDS.2043738.2045846.fwd","RefSeq","CDS",2043738,2045846,2109,"+",,,,"NP_310087.1",702,,"VgrE",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2061","ECs2061","RefSeq.386585.9.NC_002695.CDS.2045913.2050115.fwd","RefSeq","CDS",2045913,2050115,4203,"+",,,,"NP_310088.1",1400,,"RhsE",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5441","ECs5441","RefSeq.386585.9.NC_002695.CDS.2050312.2050521.fwd","RefSeq","CDS",2050312,2050521,210,"+",,,,"NP_944535.1",69,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5442","ECs5442","RefSeq.386585.9.NC_002695.CDS.2051029.2051208.fwd","RefSeq","CDS",2051029,2051208,180,"+",,,,"NP_944536.1",59,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2064","ECs2064","RefSeq.386585.9.NC_002695.CDS.2052288.2052515.fwd","RefSeq","CDS",2052288,2052515,228,"+",,,,"NP_310091.1",75,,"4-oxalocrotonate tautomerase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2065","ECs2065","RefSeq.386585.9.NC_002695.CDS.2052519.2052962.rev","RefSeq","CDS",2052519,2052962,444,"-",,,,"NP_310092.1",147,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2066","ECs2066","RefSeq.386585.9.NC_002695.CDS.2053261.2053995.fwd","RefSeq","CDS",2053261,2053995,735,"+",,,,"NP_310093.1",244,,"N-hydroxyarylamine O-acetyltransferase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2067","ECs2067","RefSeq.386585.9.NC_002695.CDS.2054201.2055094.rev","RefSeq","CDS",2054201,2055094,894,"-",,,,"NP_310094.1",297,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0182","ECs0182","RefSeq.386585.9.NC_002695.CDS.205444.205899.fwd","RefSeq","CDS",205444,205899,456,"+",,,,"NP_308209.1",151,"fabZ","(3R)-hydroxymyristoyl-ACP dehydratase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2068","ECs2068","RefSeq.386585.9.NC_002695.CDS.2055173.2055853.rev","RefSeq","CDS",2055173,2055853,681,"-",,,,"NP_310095.1",226,,"cryptic nitrate reductase 2 gamma subunit",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2069","ECs2069","RefSeq.386585.9.NC_002695.CDS.2055850.2056545.rev","RefSeq","CDS",2055850,2056545,696,"-",,,,"NP_310096.1",231,,"cryptic nitrate reductase 2 delta subunit",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2070","ECs2070","RefSeq.386585.9.NC_002695.CDS.2056545.2058089.rev","RefSeq","CDS",2056545,2058089,1545,"-",,,,"NP_310097.1",514,,"cryptic nitrate reductase 2 beta subunit",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2071","ECs2071","RefSeq.386585.9.NC_002695.CDS.2058086.2061826.rev","RefSeq","CDS",2058086,2061826,3741,"-",,,,"NP_310098.1",1246,,"cryptic nitrate reductase 2 alpha subunit",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0183","ECs0183","RefSeq.386585.9.NC_002695.CDS.205903.206691.fwd","RefSeq","CDS",205903,206691,789,"+",,,,"NP_308210.1",262,,"UDP-N-acetylglucosamine acyltransferase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2072","ECs2072","RefSeq.386585.9.NC_002695.CDS.2061908.2063296.rev","RefSeq","CDS",2061908,2063296,1389,"-",,,,"NP_310099.1",462,,"nitrite extrusion protein 2",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2073","ECs2073","RefSeq.386585.9.NC_002695.CDS.2063602.2064861.rev","RefSeq","CDS",2063602,2064861,1260,"-",,,,"NP_310100.1",419,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2074","ECs2074","RefSeq.386585.9.NC_002695.CDS.2064924.2065592.rev","RefSeq","CDS",2064924,2065592,669,"-",,,,"NP_310101.1",222,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2075","ECs2075","RefSeq.386585.9.NC_002695.CDS.2065679.2066182.rev","RefSeq","CDS",2065679,2066182,504,"-",,,,"NP_310102.1",167,,"IpaH-like protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2076","ECs2076","RefSeq.386585.9.NC_002695.CDS.2066351.2067451.rev","RefSeq","CDS",2066351,2067451,1101,"-",,,,"NP_310103.1",366,,"putaive outer membrane porin protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0184","ECs0184","RefSeq.386585.9.NC_002695.CDS.206691.207839.fwd","RefSeq","CDS",206691,207839,1149,"+",,,,"NP_308211.1",382,"lpxB","lipid-A-disaccharide synthase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2077","ECs2077","RefSeq.386585.9.NC_002695.CDS.2067710.2068591.rev","RefSeq","CDS",2067710,2068591,882,"-",,,,"NP_310104.3",293,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2078","ECs2078","RefSeq.386585.9.NC_002695.CDS.2068823.2071870.fwd","RefSeq","CDS",2068823,2071870,3048,"+",,,,"NP_310105.1",1015,,"nitrate-inducible formate dehydrogenase-N alpha subunit",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2079","ECs2079","RefSeq.386585.9.NC_002695.CDS.2071883.2072767.fwd","RefSeq","CDS",2071883,2072767,885,"+",,,,"NP_310106.1",294,,"nitrate-inducible formate dehydrogenase-N iron-sulfur beta subunit",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2080","ECs2080","RefSeq.386585.9.NC_002695.CDS.2072760.2073413.fwd","RefSeq","CDS",2072760,2073413,654,"+",,,,"NP_310107.1",217,,"formate dehydrogenase-N subunit gamma",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2081","ECs2081","RefSeq.386585.9.NC_002695.CDS.2073641.2073925.rev","RefSeq","CDS",2073641,2073925,285,"-",,,,"NP_310108.2",94,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2082","ECs2082","RefSeq.386585.9.NC_002695.CDS.2074071.2075081.rev","RefSeq","CDS",2074071,2075081,1011,"-",,,,"NP_310109.2",336,,"alcohol dehydrogenase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2083","ECs2083","RefSeq.386585.9.NC_002695.CDS.2075215.2076912.rev","RefSeq","CDS",2075215,2076912,1698,"-",,,,"NP_310110.2",565,,"malate dehydrogenase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2084","ECs2084","RefSeq.386585.9.NC_002695.CDS.2077069.2077206.rev","RefSeq","CDS",2077069,2077206,138,"-",,,,"NP_310111.1",45,"rpsV","30S ribosomal subunit S22",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2085","ECs2085","RefSeq.386585.9.NC_002695.CDS.2077308.2077523.rev","RefSeq","CDS",2077308,2077523,216,"-",,,,"NP_310112.2",71,,"biofilm-dependent modulation protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2086","ECs2086","RefSeq.386585.9.NC_002695.CDS.2077868.2078299.fwd","RefSeq","CDS",2077868,2078299,432,"+",,,,"NP_310113.1",143,,"osmotically inducible protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2087","ECs2087","RefSeq.386585.9.NC_002695.CDS.2078355.2079281.rev","RefSeq","CDS",2078355,2079281,927,"-",,,,"NP_310114.1",308,,"putative ATP-binding component of a transport system",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0185","ECs0185","RefSeq.386585.9.NC_002695.CDS.207836.208432.fwd","RefSeq","CDS",207836,208432,597,"+",,,,"NP_308212.1",198,"rnhB","ribonuclease HII",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2088","ECs2088","RefSeq.386585.9.NC_002695.CDS.2079274.2080260.rev","RefSeq","CDS",2079274,2080260,987,"-",,,,"NP_310115.1",328,,"putative ATP-binding component of a transport system",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2089","ECs2089","RefSeq.386585.9.NC_002695.CDS.2080257.2081153.rev","RefSeq","CDS",2080257,2081153,897,"-",,,,"NP_310116.1",298,,"ATP-dependent peptide transporter membrane subunit",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2090","ECs2090","RefSeq.386585.9.NC_002695.CDS.2081150.2081896.rev","RefSeq","CDS",2081150,2081896,747,"-",,,,"NP_310117.1",248,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2091","ECs2091","RefSeq.386585.9.NC_002695.CDS.2082173.2083723.rev","RefSeq","CDS",2082173,2083723,1551,"-",,,,"NP_310118.1",516,,"putative hemin-binding lipoprotein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2092","ECs2092","RefSeq.386585.9.NC_002695.CDS.2083737.2084318.rev","RefSeq","CDS",2083737,2084318,582,"-",,,,"NP_310119.1",193,,"D-alanyl-D-alanine dipeptidase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0186","ECs0186","RefSeq.386585.9.NC_002695.CDS.208469.211951.fwd","RefSeq","CDS",208469,211951,3483,"+",,,,"NP_308213.1",1160,"dnaE","DNA polymerase III subunit alpha",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2095","ECs2095","RefSeq.386585.9.NC_002695.CDS.2086990.2088372.rev","RefSeq","CDS",2086990,2088372,1383,"-",,,,"NP_310122.1",460,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2096","ECs2096","RefSeq.386585.9.NC_002695.CDS.2088749.2090068.rev","RefSeq","CDS",2088749,2090068,1320,"-",,,,"NP_310123.1",439,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2097","ECs2097","RefSeq.386585.9.NC_002695.CDS.2090199.2091734.rev","RefSeq","CDS",2090199,2091734,1536,"-",,,,"NP_310124.1",511,,"acid sensitivity protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2098","ECs2098","RefSeq.386585.9.NC_002695.CDS.2091890.2093290.rev","RefSeq","CDS",2091890,2093290,1401,"-",,,,"NP_310125.1",466,,"glutamate decarboxylase isozyme",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2099","ECs2099","RefSeq.386585.9.NC_002695.CDS.2093651.2096446.rev","RefSeq","CDS",2093651,2096446,2796,"-",,,,"NP_310126.1",931,,"putative peptidase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2100","ECs2100","RefSeq.386585.9.NC_002695.CDS.2096491.2098863.rev","RefSeq","CDS",2096491,2098863,2373,"-",,,,"NP_310127.1",790,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2101","ECs2101","RefSeq.386585.9.NC_002695.CDS.2098901.2100586.rev","RefSeq","CDS",2098901,2100586,1686,"-",,,,"NP_310128.1",561,,"putative ATP-binding component of a transport system",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2102","ECs2102","RefSeq.386585.9.NC_002695.CDS.2100877.2102034.rev","RefSeq","CDS",2100877,2102034,1158,"-",,,,"NP_310129.2",385,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2103","ECs2103","RefSeq.386585.9.NC_002695.CDS.2102086.2103801.rev","RefSeq","CDS",2102086,2103801,1716,"-",,,,"NP_310130.1",571,,"putative sulfatase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2104","ECs2104","RefSeq.386585.9.NC_002695.CDS.2104172.2104933.rev","RefSeq","CDS",2104172,2104933,762,"-",,,,"NP_310131.1",253,,"transcriptional regulator YdeO",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2105","ECs2105","RefSeq.386585.9.NC_002695.CDS.2105007.2105204.rev","RefSeq","CDS",2105007,2105204,198,"-",,,,"NP_310132.1",65,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2106","ECs2106","RefSeq.386585.9.NC_002695.CDS.2105452.2107731.rev","RefSeq","CDS",2105452,2107731,2280,"-",,,,"NP_310133.1",759,,"putative oxidoreductase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2107","ECs2107","RefSeq.386585.9.NC_002695.CDS.2108065.2108979.rev","RefSeq","CDS",2108065,2108979,915,"-",,,,"NP_310134.1",304,,"putative adhesin",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2108","ECs2108","RefSeq.386585.9.NC_002695.CDS.2109039.2109542.rev","RefSeq","CDS",2109039,2109542,504,"-",,,,"NP_310135.1",167,,"putative fimbrial-like protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2109","ECs2109","RefSeq.386585.9.NC_002695.CDS.2109555.2110085.rev","RefSeq","CDS",2109555,2110085,531,"-",,,,"NP_310136.1",176,,"putative fimbrial-like protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2110","ECs2110","RefSeq.386585.9.NC_002695.CDS.2110099.2111247.rev","RefSeq","CDS",2110099,2111247,1149,"-",,,,"NP_310137.1",382,,"putative outer membrane protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2112","ECs2112","RefSeq.386585.9.NC_002695.CDS.2112792.2113502.rev","RefSeq","CDS",2112792,2113502,711,"-",,,,"NP_310139.1",236,,"putative fimbrial chaperone protein precursor",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2113","ECs2113","RefSeq.386585.9.NC_002695.CDS.2113863.2114426.rev","RefSeq","CDS",2113863,2114426,564,"-",,,,"NP_310140.1",187,,"putative type 1 fimbrial protein precursor",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2115","ECs2115","RefSeq.386585.9.NC_002695.CDS.2115400.2115960.rev","RefSeq","CDS",2115400,2115960,561,"-",,,,"NP_310142.1",186,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2116","ECs2116","RefSeq.386585.9.NC_002695.CDS.2116580.2117980.rev","RefSeq","CDS",2116580,2117980,1401,"-",,,,"NP_310143.1",466,,"putative ATP-binding component of a transport system and adhesin protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2117","ECs2117","RefSeq.386585.9.NC_002695.CDS.2117977.2122008.rev","RefSeq","CDS",2117977,2122008,4032,"-",,,,"NP_310144.1",1343,,"putative lipoprotein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0187","ECs0187","RefSeq.386585.9.NC_002695.CDS.211964.212923.fwd","RefSeq","CDS",211964,212923,960,"+",,,,"NP_308214.1",319,,"acetyl-CoA carboxylase carboxyltransferase subunit alpha",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2118","ECs2118","RefSeq.386585.9.NC_002695.CDS.2122539.2124131.rev","RefSeq","CDS",2122539,2124131,1593,"-",,,,"NP_310145.3",530,,"autoinducer-2 (AI-2) kinase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2119","ECs2119","RefSeq.386585.9.NC_002695.CDS.2124210.2125163.rev","RefSeq","CDS",2124210,2125163,954,"-",,,,"NP_310146.1",317,,"putative SORC-type transcriptional regulator",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2120","ECs2120","RefSeq.386585.9.NC_002695.CDS.2125412.2126947.fwd","RefSeq","CDS",2125412,2126947,1536,"+",,,,"NP_310147.1",511,,"putative ATP-binding component of a transport system",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2121","ECs2121","RefSeq.386585.9.NC_002695.CDS.2126941.2127969.fwd","RefSeq","CDS",2126941,2127969,1029,"+",,,,"NP_310148.1",342,,"putative transport system permease protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2122","ECs2122","RefSeq.386585.9.NC_002695.CDS.2127969.2128961.fwd","RefSeq","CDS",2127969,2128961,993,"+",,,,"NP_310149.1",330,,"putative transport system permease protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2123","ECs2123","RefSeq.386585.9.NC_002695.CDS.2128973.2129995.fwd","RefSeq","CDS",2128973,2129995,1023,"+",,,,"NP_310150.1",340,,"putative LACI-type transcriptional regulator",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2124","ECs2124","RefSeq.386585.9.NC_002695.CDS.2130022.2130897.fwd","RefSeq","CDS",2130022,2130897,876,"+",,,,"NP_310151.1",291,,"aldolase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0188","ECs0188","RefSeq.386585.9.NC_002695.CDS.213022.215163.fwd","RefSeq","CDS",213022,215163,2142,"+",,,,"NP_308215.1",713,,"lysine decarboxylase 2",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2125","ECs2125","RefSeq.386585.9.NC_002695.CDS.2130921.2131211.fwd","RefSeq","CDS",2130921,2131211,291,"+",,,,"NP_310152.1",96,,"autoinducer-2 (AI-2) modifying protein LsrG",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2126","ECs2126","RefSeq.386585.9.NC_002695.CDS.2131268.2132026.fwd","RefSeq","CDS",2131268,2132026,759,"+",,,,"NP_310153.1",252,,"trans-aconitate 2-methyltransferase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2127","ECs2127","RefSeq.386585.9.NC_002695.CDS.2132030.2132995.rev","RefSeq","CDS",2132030,2132995,966,"-",,,,"NP_310154.1",321,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2128","ECs2128","RefSeq.386585.9.NC_002695.CDS.2133142.2134593.rev","RefSeq","CDS",2133142,2134593,1452,"-",,,,"NP_310155.1",483,,"altronate oxidoreductase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2129","ECs2129","RefSeq.386585.9.NC_002695.CDS.2134820.2135767.rev","RefSeq","CDS",2134820,2135767,948,"-",,,,"NP_310156.1",315,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2130","ECs2130","RefSeq.386585.9.NC_002695.CDS.2136377.2136736.rev","RefSeq","CDS",2136377,2136736,360,"-",,,,"NP_310157.1",119,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2131","ECs2131","RefSeq.386585.9.NC_002695.CDS.2136736.2137662.rev","RefSeq","CDS",2136736,2137662,927,"-",,,,"NP_310158.1",308,,"glutaminase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2132","ECs2132","RefSeq.386585.9.NC_002695.CDS.2137726.2139138.rev","RefSeq","CDS",2137726,2139138,1413,"-",,,,"NP_310159.1",470,,"putative succinate semialdehyde dehydrogenase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2133","ECs2133","RefSeq.386585.9.NC_002695.CDS.2139215.2140096.fwd","RefSeq","CDS",2139215,2140096,882,"+",,,,"NP_310160.1",293,,"putative transcriptional regulator LYSR-type",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2134","ECs2134","RefSeq.386585.9.NC_002695.CDS.2140174.2140962.fwd","RefSeq","CDS",2140174,2140962,789,"+",,,,"NP_310161.1",262,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs2135","ECs2135","RefSeq.386585.9.NC_002695.CDS.2141440.2142630.fwd","RefSeq","CDS",2141440,2142630,1191,"+",,,,"NP_310162.1",396,,"sugar efflux transporter",
