Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2142","AK38_2018",,"PATRIC.214092.181.CP009973.CDS.2230376.2231458.rev","PATRIC","CDS",2230376,2231458,1083,"-","FIG00000221","PLF_629_00043505","PGF_00033359",,360,"mraY","Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13)","GO:0008963|phospho-N-acetylmuramoyl-pentapeptide-transferase activity;GO:0008963|UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine:undecaprenyl-phosphate transferase activity"
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2143","AK38_2019",,"PATRIC.214092.181.CP009973.CDS.2231452.2232828.rev","PATRIC","CDS",2231452,2232828,1377,"-","FIG00024401","PLF_629_00000736","PGF_04521913",,458,"murF","UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10)","GO:0047480|UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity"
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2144","AK38_2020",,"PATRIC.214092.181.CP009973.CDS.2232825.2234312.rev","PATRIC","CDS",2232825,2234312,1488,"-","FIG00000243","PLF_629_00001839","PGF_07096769",,495,"murE","UDP-N-acetylmuramoyl-dipeptide--2,6-diaminopimelate ligase (EC 6.3.2.13)","GO:0008765|UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase activity"
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2145","AK38_2021",,"PATRIC.214092.181.CP009973.CDS.2234299.2236062.rev","PATRIC","CDS",2234299,2236062,1764,"-","FIG00046929","PLF_629_00000591","PGF_10302926",,587,"ftsI","Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129)","GO:0008955|peptidoglycan glycosyltransferase activity"
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2146","AK38_2022",,"PATRIC.214092.181.CP009973.CDS.2236128.2236445.rev","PATRIC","CDS",2236128,2236445,318,"-","FIG00001060","PLF_629_00001558","PGF_01170625",,105,"ftsL","Cell division protein FtsL",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2147","AK38_2023",,"PATRIC.214092.181.CP009973.CDS.2236442.2237404.rev","PATRIC","CDS",2236442,2237404,963,"-","FIG00000172","PLF_629_00001051","PGF_02390924",,320,"rsmH","16S rRNA (cytosine(1402)-N(4))-methyltransferase (EC 2.1.1.199)",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2148","AK38_2024",,"PATRIC.214092.181.CP009973.CDS.2237407.2237865.rev","PATRIC","CDS",2237407,2237865,459,"-","FIG00000547","PLF_629_00001560","PGF_01420802",,152,,"Transcriptional regulator MraZ",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2149",,,"PATRIC.214092.181.CP009973.CDS.2238624.2238740.rev","PATRIC","CDS",2238624,2238740,117,"-","FIG00638284","PLF_629_00003622","PGF_03931819",,38,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2150","AK38_2025",,"PATRIC.214092.181.CP009973.CDS.2238967.2239407.fwd","PATRIC","CDS",2238967,2239407,441,"+","FIG01056920","PLF_629_00041297","PGF_00184206",,146,,"L-alanine exporter AlaE",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2151",,,"PATRIC.214092.181.CP009973.CDS.2239404.2239523.fwd","PATRIC","CDS",2239404,2239523,120,"+","FIG01315818","PLF_629_00004084","PGF_03932043",,39,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2152","AK38_2026",,"PATRIC.214092.181.CP009973.CDS.2239538.2240548.rev","PATRIC","CDS",2239538,2240548,1011,"-","FIG00133743","PLF_629_00001190","PGF_00006376",,336,"fruR","Fructose repressor FruR, LacI family",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2153","AK38_2027",,"PATRIC.214092.181.CP009973.CDS.2241053.2241562.rev","PATRIC","CDS",2241053,2241562,510,"-","FIG01306568","PLF_629_00000001","PGF_08338115",,169,,"Transposase, IS200 family",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2154","AK38_2028",,"PATRIC.214092.181.CP009973.CDS.2241710.2242204.rev","PATRIC","CDS",2241710,2242204,495,"-","FIG00000433","PLF_629_00043496","PGF_00025215",,164,"ilvN","Acetolactate synthase small subunit (EC 2.2.1.6)","GO:0003984|acetolactate synthase activity"
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2155","AK38_2029",,"PATRIC.214092.181.CP009973.CDS.2242207.2243934.rev","PATRIC","CDS",2242207,2243934,1728,"-","FIG00136692","PLF_629_00001081","PGF_00025090",,575,"ilvB","Acetolactate synthase large subunit (EC 2.2.1.6)","GO:0003984|acetolactate synthase activity"
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2156","AK38_2030",,"PATRIC.214092.181.CP009973.CDS.2244394.2246199.rev","PATRIC","CDS",2244394,2246199,1806,"-","FIG00018699","PLF_629_00000650","PGF_00734739",,601,,"Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)","GO:0004467|long-chain fatty acid-CoA ligase activity"
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2157","AK38_2031",,"PATRIC.214092.181.CP009973.CDS.2246731.2247687.rev","PATRIC","CDS",2246731,2247687,957,"-","FIG00003339","PLF_629_00001676","PGF_00017790",,318,,"LysR family transcriptional activator LeuO",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2158","AK38_2032",,"PATRIC.214092.181.CP009973.CDS.2248365.2248580.fwd","PATRIC","CDS",2248365,2248580,216,"+","FIG01220905","PLF_629_00004214","PGF_03932129",,71,,"no significant database match found",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2159","AK38_2033",,"PATRIC.214092.181.CP009973.CDS.2248958.2249467.fwd","PATRIC","CDS",2248958,2249467,510,"+","FIG01306568","PLF_629_00000001","PGF_08338115",,169,,"Transposase, IS200 family",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2160","AK38_2034",,"PATRIC.214092.181.CP009973.CDS.2249614.2251176.fwd","PATRIC","CDS",2249614,2251176,1563,"+","FIG00000157","PLF_629_00001054","PGF_04294677",,520,"leuA","2-isopropylmalate synthase (EC 2.3.3.13)","GO:0003852|2-isopropylmalate synthase activity"
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2161","AK38_2035",,"PATRIC.214092.181.CP009973.CDS.2251179.2252270.fwd","PATRIC","CDS",2251179,2252270,1092,"+","FIG00000341","PLF_629_00001066","PGF_07191648",,363,"leuB","3-isopropylmalate dehydrogenase (EC 1.1.1.85)","GO:0003862|3-isopropylmalate dehydrogenase activity"
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2162","AK38_2036",,"PATRIC.214092.181.CP009973.CDS.2252272.2253702.fwd","PATRIC","CDS",2252272,2253702,1431,"+","FIG00000280","PLF_629_00000554","PGF_00419420",,476,"leuC","3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)","GO:0003861|3-isopropylmalate dehydratase activity"
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.215","AK38_188",,"PATRIC.214092.181.CP009973.CDS.225266.225682.fwd","PATRIC","CDS",225266,225682,417,"+","FIG00948970","PLF_629_00001043","PGF_01730118",,138,"ydiI","1,4-dihydroxy-2-naphthoyl-CoA hydrolase (EC 3.1.2.28) in menaquinone biosynthesis",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2163","AK38_2037",,"PATRIC.214092.181.CP009973.CDS.2253717.2254319.fwd","PATRIC","CDS",2253717,2254319,603,"+","FIG00000282","PLF_629_00000339","PGF_06660812",,200,"leuD","3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)","GO:0003861|3-isopropylmalate dehydratase activity"
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2164","AK38_2038",,"PATRIC.214092.181.CP009973.CDS.2254560.2254829.rev","PATRIC","CDS",2254560,2254829,270,"-","FIG00453115","PLF_629_00000093","PGF_00045150",,89,"setA","Sugar efflux transporter A",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2165","AK38_2039",,"PATRIC.214092.181.CP009973.CDS.2254899.2255921.fwd","PATRIC","CDS",2254899,2255921,1023,"+","FIG01306568","PLF_629_00000003","PGF_01000105",,340,,"Mobile element protein",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2166","AK38_2040",,"PATRIC.214092.181.CP009973.CDS.2255921.2256700.fwd","PATRIC","CDS",2255921,2256700,780,"+","FIG01306568","PLF_629_00000004","PGF_01000105",,259,,"Mobile element protein",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2167","AK38_2041",,"PATRIC.214092.181.CP009973.CDS.2256744.2257700.rev","PATRIC","CDS",2256744,2257700,957,"-","FIG00453115","PLF_629_00000093","PGF_00045150",,318,,"Sugar efflux transporter A",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2168",,,"PATRIC.214092.181.CP009973.CDS.2258110.2258229.fwd","PATRIC","CDS",2258110,2258229,120,"+","FIG00638284","PLF_629_00003580","PGF_03931796",,39,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2169","AK38_2042",,"PATRIC.214092.181.CP009973.CDS.2258364.2260025.fwd","PATRIC","CDS",2258364,2260025,1662,"+","FIG00003203","PLF_629_00000405","PGF_00051530",,553,,"SgrR, sugar-phosphate stress, transcriptional activator of SgrS small RNA",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2170","AK38_2043",,"PATRIC.214092.181.CP009973.CDS.2260126.2260410.rev","PATRIC","CDS",2260126,2260410,285,"-","FIG01056920","PLF_629_00004602","PGF_00409600",,94,,"putative membrane protein",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2171","AK38_2044",,"PATRIC.214092.181.CP009973.CDS.2260911.2261957.fwd","PATRIC","CDS",2260911,2261957,1047,"+","FIG00012403","PLF_629_00000719","PGF_03801045",,348,"thiB","Thiamin ABC transporter, substrate-binding component",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2172","AK38_2045",,"PATRIC.214092.181.CP009973.CDS.2261933.2263540.fwd","PATRIC","CDS",2261933,2263540,1608,"+","FIG00007816","PLF_629_00000720","PGF_07540743",,535,"thiP","Thiamin ABC transporter, transmembrane component",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.216","AK38_189",,"PATRIC.214092.181.CP009973.CDS.226277.226648.fwd","PATRIC","CDS",226277,226648,372,"+","FIG01303807","PLF_629_00001230","PGF_00015264",,123,,"Iron-sulfur cluster assembly iron binding protein SufA",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2173","AK38_2046",,"PATRIC.214092.181.CP009973.CDS.2263527.2264237.fwd","PATRIC","CDS",2263527,2264237,711,"+","FIG00003239","PLF_629_00001815","PGF_00056496",,236,"thiQ","Thiamin ABC transporter, ATPase component",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2174","AK38_2047",,"PATRIC.214092.181.CP009973.CDS.2264306.2265073.rev","PATRIC","CDS",2264306,2265073,768,"-","FIG00004330","PLF_629_00001150","PGF_00422675",,255,,"DedA family inner membrane protein YabI",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2175","AK38_2048",,"PATRIC.214092.181.CP009973.CDS.2265269.2267638.fwd","PATRIC","CDS",2265269,2267638,2370,"+","FIG00972127","PLF_629_00002304","PGF_00421477",,789,,"DNA polymerase II (EC 2.7.7.7)","GO:0003887|DNA-directed DNA polymerase activity"
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.217","AK38_190",,"PATRIC.214092.181.CP009973.CDS.226663.228174.fwd","PATRIC","CDS",226663,228174,1512,"+","FIG00000451","PLF_629_00000379","PGF_00015514",,503,"sufB","Iron-sulfur cluster assembly protein SufB",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2176","AK38_2049",,"PATRIC.214092.181.CP009973.CDS.2268099.2271005.fwd","PATRIC","CDS",2268099,2271005,2907,"+","FIG00001475","PLF_629_00002016","PGF_05075484",,968,"rapA","RNA polymerase associated protein RapA",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2177","AK38_2050",,"PATRIC.214092.181.CP009973.CDS.2271261.2271614.rev","PATRIC","CDS",2271261,2271614,354,"-","FIG01220425","PLF_629_00003209","PGF_00114427",,117,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2178","AK38_2051",,"PATRIC.214092.181.CP009973.CDS.2271636.2275076.rev","PATRIC","CDS",2271636,2275076,3441,"-","FIG01220758","PLF_629_00000126","PGF_06086184",,1146,,"T6SS component TssM (IcmF/VasK)",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2179","AK38_2052",,"PATRIC.214092.181.CP009973.CDS.2275138.2276748.rev","PATRIC","CDS",2275138,2276748,1611,"-","FIG01308053","PLF_629_00002615","PGF_00928751",,536,,"T6SS outer membrane component TssL (ImpK/VasF) / OmpA/MotB domain",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2180","AK38_2053",,"PATRIC.214092.181.CP009973.CDS.2276745.2278100.rev","PATRIC","CDS",2276745,2278100,1356,"-",,"PLF_629_00003185","PGF_04819167",,451,,"T6SS component TssK (ImpJ/VasE)",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2181","AK38_2054",,"PATRIC.214092.181.CP009973.CDS.2278220.2278711.rev","PATRIC","CDS",2278220,2278711,492,"-","FIG01220847","PLF_629_00003217","PGF_03931620",,163,,"T6SS secretion lipoprotein TssJ (VasD)",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2182","AK38_2055",,"PATRIC.214092.181.CP009973.CDS.2278704.2279069.rev","PATRIC","CDS",2278704,2279069,366,"-","FIG01219765","PLF_629_00003339","PGF_08225224",,121,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2183","AK38_2056",,"PATRIC.214092.181.CP009973.CDS.2279075.2279692.rev","PATRIC","CDS",2279075,2279692,618,"-","FIG01220414","PLF_629_00002930","PGF_03931572",,205,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2184","AK38_2057",,"PATRIC.214092.181.CP009973.CDS.2279685.2280788.rev","PATRIC","CDS",2279685,2280788,1104,"-","FIG00638284","PLF_629_00003010","PGF_10538468",,367,,"Pentapeptide repeat family protein",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.26","AK38_24",,"PATRIC.214092.181.CP009973.CDS.22800.23828.rev","PATRIC","CDS",22800,23828,1029,"-","FIG00008562","PLF_629_00003044","PGF_12799827",,342,,"Inositol transport system permease protein",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2185",,,"PATRIC.214092.181.CP009973.CDS.2280814.2282436.rev","PATRIC","CDS",2280814,2282436,1623,"-","FIG01220675","PLF_629_00000090","PGF_10538468",,540,,"Pentapeptide repeat family protein",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2186",,,"PATRIC.214092.181.CP009973.CDS.2282461.2283033.rev","PATRIC","CDS",2282461,2283033,573,"-",,"PLF_629_00000090","PGF_10538468",,190,,"Pentapeptide repeat family protein",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2187","AK38_2060",,"PATRIC.214092.181.CP009973.CDS.2283046.2285394.rev","PATRIC","CDS",2283046,2285394,2349,"-","FIG00008307","PLF_629_00002801","PGF_09229195",,782,,"VgrG protein",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.218","AK38_191",,"PATRIC.214092.181.CP009973.CDS.228360.229106.fwd","PATRIC","CDS",228360,229106,747,"+","FIG00018727","PLF_629_00001231","PGF_00015510",,248,"sufC","Iron-sulfur cluster assembly ATPase protein SufC",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2188","AK38_2061",,"PATRIC.214092.181.CP009973.CDS.2285498.2288086.rev","PATRIC","CDS",2285498,2288086,2589,"-","FIG00025216","PLF_629_00002711","PGF_07829604",,862,"clpV","T6SS AAA+ chaperone ClpV (TssH)",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2189","AK38_2062",,"PATRIC.214092.181.CP009973.CDS.2288104.2289087.rev","PATRIC","CDS",2288104,2289087,984,"-","FIG00006535","PLF_629_00002918","PGF_02979767",,327,,"T6SS component TssG (ImpH/VasB)",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2190","AK38_2063",,"PATRIC.214092.181.CP009973.CDS.2289080.2290924.rev","PATRIC","CDS",2289080,2290924,1845,"-","FIG00052183","PLF_629_00002889","PGF_01929932",,614,,"T6SS component TssF (ImpG/VasA)",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.219","AK38_192",,"PATRIC.214092.181.CP009973.CDS.229081.230406.fwd","PATRIC","CDS",229081,230406,1326,"+","FIG00072797","PLF_629_00000487","PGF_00015517",,441,"sufD","Iron-sulfur cluster assembly protein SufD",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2191","AK38_2064",,"PATRIC.214092.181.CP009973.CDS.2290957.2291400.rev","PATRIC","CDS",2290957,2291400,444,"-","FIG00638284","PLF_629_00003100","PGF_12699085",,147,,"T6SS lysozyme-like component TssE",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2192","AK38_2065",,"PATRIC.214092.181.CP009973.CDS.2291474.2291992.rev","PATRIC","CDS",2291474,2291992,519,"-","FIG00464662","PLF_629_00003063","PGF_01920524",,172,,"T6SS component Hcp",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2193","AK38_2066",,"PATRIC.214092.181.CP009973.CDS.2292155.2293666.rev","PATRIC","CDS",2292155,2293666,1512,"-","FIG00004734","PLF_629_00002845","PGF_04816404",,503,,"T6SS component TssC (ImpC/VipB)",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2194","AK38_2067",,"PATRIC.214092.181.CP009973.CDS.2293666.2294226.rev","PATRIC","CDS",2293666,2294226,561,"-","FIG00005165","PLF_629_00003184","PGF_01645412",,186,,"T6SS component TssB (ImpB/VipA)",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2195","AK38_2068",,"PATRIC.214092.181.CP009973.CDS.2294237.2295250.rev","PATRIC","CDS",2294237,2295250,1014,"-","FIG00003132","PLF_629_00003183","PGF_04998625",,337,,"T6SS component TssA (ImpA)",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2196","AK38_2069",,"PATRIC.214092.181.CP009973.CDS.2295580.2296323.fwd","PATRIC","CDS",2295580,2296323,744,"+","FIG01220864","PLF_629_00003385","PGF_03931678",,247,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2197",,,"PATRIC.214092.181.CP009973.CDS.2296647.2296763.fwd","PATRIC","CDS",2296647,2296763,117,"+","FIG00638284","PLF_629_00003717","PGF_03931874",,38,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2198",,,"PATRIC.214092.181.CP009973.CDS.2297377.2297490.rev","PATRIC","CDS",2297377,2297490,114,"-","FIG00638284","PLF_629_00020804","PGF_03054930",,37,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2199","AK38_2070",,"PATRIC.214092.181.CP009973.CDS.2297546.2298166.fwd","PATRIC","CDS",2297546,2298166,621,"+","FIG00001028","PLF_629_00001788","PGF_00048824",,206,,"LSU rRNA pseudouridine(746) synthase (EC 5.4.99.29) @ tRNA pseudouridine(32) synthase (EC 5.4.99.28)",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2200","AK38_2071",,"PATRIC.214092.181.CP009973.CDS.2298464.2299297.rev","PATRIC","CDS",2298464,2299297,834,"-","FIG00002904","PLF_629_00001942","PGF_00423709",,277,"djlA","DnaJ-like protein DjlA",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2201","AK38_2072",,"PATRIC.214092.181.CP009973.CDS.2299572.2301824.fwd","PATRIC","CDS",2299572,2301824,2253,"+","FIG00019192","PLF_629_00000915","PGF_09964285",,750,"lptD","LPS-assembly protein LptD @ Organic solvent tolerance protein precursor",
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2202","AK38_2073",,"PATRIC.214092.181.CP009973.CDS.2301892.2303196.fwd","PATRIC","CDS",2301892,2303196,1305,"+","FIG00036406","PLF_629_00002031","PGF_07075462",,434,,"Periplasmic chaperone and peptidyl-prolyl cis-trans isomerase of outer membrane proteins SurA (EC 5.2.1.8)","GO:0003755|peptidyl-prolyl cis-trans isomerase activity"
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.2203","AK38_2074",,"PATRIC.214092.181.CP009973.CDS.2303180.2304175.fwd","PATRIC","CDS",2303180,2304175,996,"+","FIG00000520","PLF_629_00000774","PGF_00424447",,331,"pdxA","4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)","GO:0050570|4-hydroxythreonine-4-phosphate dehydrogenase activity"
"Yersinia pestis CO92","214092.181","CP009973","fig|214092.181.peg.220","AK38_193",,"PATRIC.214092.181.CP009973.CDS.230403.231623.fwd","PATRIC","CDS",230403,231623,1221,"+","FIG00229199","PLF_629_00000294","PGF_07583562",,406,"sufS","Cysteine desulfurase (EC 2.8.1.7) => SufS","GO:0031071|cysteine desulfurase activity"
