Interactor A ID,Interactor A Type,Interactor A Desc,Domain A,Taxon ID A,Genome ID A,Genome Name A,RefSeq Locus Tag A,gene A,Interactor B ID,Interactor B Type,Interactor B Desc,Domain B,Taxon ID B,Genome ID B,Genome Name B,RefSeq Locus Tag B,gene B,Category,Interaction Type,Detection Method,Evidence,PMID,Source DB,Source ID,Score
"fig|198094.11.peg.63","Protein","Chaperonin (heat shock protein 33)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0066","hslO","RefSeq.9606.33.NC_000009.CDS.35162284.35404033.fwd","Protein","protein unc-13 homolog B isoform X5","Primates",9606,"9606.33","Homo sapiens",,"UNC13B","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2819676;imex:IM-13779-2304",
"fig|198094.11.peg.4022","Protein","UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4051","murD","RefSeq.9606.33.NC_000001.CDS.200407018.200409705.rev","Protein","zinc finger protein 281 isoform 1","Primates",9606,"9606.33","Homo sapiens",,"ZNF281","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2818472;imex:IM-13779-2180",
"fig|198094.11.peg.1835","Protein","Chlorohydrolase/deaminase family protein","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1865",,"RefSeq.9606.33.NC_000003.CDS.41224069.41239746.fwd","Protein","catenin beta-1 isoform X3","Primates",9606,"9606.33","Homo sapiens",,"CTNNB1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2835358;imex:IM-13779-3979",
"fig|198094.11.peg.99","Protein","DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0102","rpoB","RefSeq.9606.33.NC_000011.CDS.46397450.46548380.rev","Protein","activating molecule in BECN1-regulated autophagy protein 1 isoform X2","Primates",9606,"9606.33","Homo sapiens",,"AMBRA1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2838385;imex:IM-13779-4335",
"fig|198094.11.peg.1157","Protein","ClpB protein","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1177","clpB","RefSeq.9606.33.NC_000003.CDS.142724560.142806235.fwd","Protein","short transient receptor potential channel 1 isoform 2","Primates",9606,"9606.33","Homo sapiens",,"TRPC1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2820088;imex:IM-13779-2344",
"fig|198094.11.peg.5324","Protein","2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.12)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA5365","gpmA","RefSeq.9606.33.NC_000010.CDS.79201633.79312749.fwd","Protein","zinc finger MIZ domain-containing protein 1","Primates",9606,"9606.33","Homo sapiens",,"ZMIZ1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2818591;imex:IM-13779-2194",
"fig|198094.11.peg.879","Protein","Protein translocase subunit SecA","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0882","secA-1","RefSeq.9606.33.NC_000024.CDS.12904937.12918122.fwd","Protein","ATP-dependent RNA helicase DDX3Y isoform X1","Primates",9606,"9606.33","Homo sapiens",,"DDX3Y","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2835147;imex:IM-13779-3954",
"fig|198094.11.peg.4355","Protein","Branched-chain acyl kinase (EC 2.7.2.-)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4386","buk","RefSeq.9606.33.NC_000013.CDS.110150363.110307027.rev","Protein","collagen alpha-1(IV) chain isoform 1 preproprotein","Primates",9606,"9606.33","Homo sapiens",,"COL4A1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2835851;imex:IM-13779-4040",
"fig|198094.11.peg.1157","Protein","ClpB protein","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1177","clpB","RefSeq.9606.33.NC_000001.CDS.145993851.145996266.rev","Protein","thioredoxin-interacting protein","Primates",9606,"9606.33","Homo sapiens",,"TXNIP","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2819768;imex:IM-13779-2312",
"fig|198094.11.peg.530","Protein","Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0531","hemL-1","RefSeq.9606.33.NC_000023.CDS.53082499.53087939.fwd","Protein","testis-specific Y-encoded-like protein 2","Primates",9606,"9606.33","Homo sapiens",,"TSPYL2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2819945;imex:IM-13779-2327",
"fig|198094.11.peg.80","Protein","DNA integrity scanning protein DisA","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0082",,"RefSeq.9606.33.NC_000001.CDS.228097115.228098013.fwd","Protein","ADP-ribosylation factor 1","Primates",9606,"9606.33","Homo sapiens",,"ARF1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2838090;imex:IM-13779-4295",
"fig|198094.11.peg.3996","Protein","Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4025","carB","RefSeq.9606.33.NC_000011.CDS.75435507.75477735.rev","Protein","glycerophosphodiester phosphodiesterase domain-containing protein 5 isoform X2","Primates",9606,"9606.33","Homo sapiens",,"GDPD5","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2833213;imex:IM-13779-3731",
"fig|198094.11.peg.2150","Protein","Isoleucyl-tRNA synthetase (EC 6.1.1.5)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA2181","ileS","RefSeq.9606.33.NC_000007.CDS.112206717.112342729.fwd","Protein","zinc finger protein 277","Primates",9606,"9606.33","Homo sapiens",,"ZNF277","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2818500;imex:IM-13779-2181",
"fig|198094.11.peg.2974","Protein","Glutamate 5-kinase (EC 2.7.2.11) / RNA-binding C-terminal domain PUA","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA2993","proB","RefSeq.9606.33.NC_000012.CDS.57823602.57846435.rev","Protein","carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 2 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"CTDSP2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2815463;imex:IM-13779-1889",
"fig|198094.11.peg.1193","Protein","Bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) (EC 3.6.1.17)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1217",,"RefSeq.9606.33.NC_000009.CDS.214977.464219.fwd","Protein","dedicator of cytokinesis protein 8 isoform 1","Primates",9606,"9606.33","Homo sapiens",,"DOCK8","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2835002;imex:IM-13779-3941",
"fig|198094.11.peg.3874","Protein","DNA mismatch repair protein MutL","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA3904","mutL","RefSeq.9606.33.NC_000001.CDS.216506939.216905339.rev","Protein","estrogen-related receptor gamma isoform X3","Primates",9606,"9606.33","Homo sapiens",,"ESRRG","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2834257;imex:IM-13779-3856",
"fig|198094.11.peg.99","Protein","DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0102","rpoB","RefSeq.9606.33.NC_000015.CDS.90388342.90500108.fwd","Protein","ras GTPase-activating-like protein IQGAP1","Primates",9606,"9606.33","Homo sapiens",,"IQGAP1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2831477;imex:IM-13779-3536",
"fig|198094.11.peg.1122","Protein","ATP-dependent nuclease, subunit B","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1141","addB","RefSeq.9606.33.NC_000020.CDS.16273253.16573275.rev","Protein","kinesin-like protein KIF16B isoform X5","Primates",9606,"9606.33","Homo sapiens",,"KIF16B","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2815504;imex:IM-13779-1894",
"fig|198094.11.peg.1157","Protein","ClpB protein","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1177","clpB","RefSeq.9606.33.NC_000002.CDS.152120574.152175642.rev","Protein","signal transducing adapter molecule 2","Primates",9606,"9606.33","Homo sapiens",,"STAM2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2821808;imex:IM-13779-2520",
"fig|198094.11.peg.5323","Protein","Enolase (EC 4.2.1.11)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA5364","eno","RefSeq.9606.33.NC_000004.CDS.128831759.128872262.fwd","Protein","protein Jade-1 isoform 3","Primates",9606,"9606.33","Homo sapiens",,"JADE1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2831307;imex:IM-13779-3518",
"fig|198094.11.peg.1229","Protein","Tryptophan synthase beta chain (EC 4.2.1.20)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1253","trpB","RefSeq.9606.33.NC_000015.CDS.44711547.44716342.fwd","Protein","beta-2-microglobulin precursor","Primates",9606,"9606.33","Homo sapiens",,"B2M","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2837738;imex:IM-13779-4248",
"fig|198094.11.peg.99","Protein","DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0102","rpoB","RefSeq.9606.33.NC_000017.CDS.55265485.55320879.fwd","Protein","hepatic leukemia factor","Primates",9606,"9606.33","Homo sapiens",,"HLF","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2832311;imex:IM-13779-3632",
"fig|198094.11.peg.1123","Protein","ATP-dependent nuclease, subunit A","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1142","addA","RefSeq.9606.33.NC_000023.CDS.155071528.155120150.fwd","Protein","lys-63-specific deubiquitinase BRCC36 isoform 2","Primates",9606,"9606.33","Homo sapiens",,"BRCC3","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2837457;imex:IM-13779-4216",
"fig|198094.11.peg.1497","Protein","GTP-binding protein EngA","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1525","engA","RefSeq.9606.33.NC_000004.CDS.128876598.129093103.rev","Protein","sodium channel and clathrin linker 1 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"SCLT1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2814723;imex:IM-13779-1830",
"fig|198094.11.peg.2487","Protein","Epi-inositol hydrolase (EC 3.7.1.-)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA2514",,"RefSeq.9606.33.NC_000004.CDS.102510933.102616594.fwd","Protein","nuclear factor NF-kappa-B p105 subunit isoform X2","Primates",9606,"9606.33","Homo sapiens",,"NFKB1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2812798;imex:IM-13779-1657",
"fig|198094.11.peg.4591","Protein","tRNA-specific 2-thiouridylase MnmA (EC 2.8.1.13)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4625","mnmA","RefSeq.9606.33.NC_000023.CDS.71533300.71573794.fwd","Protein","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit isoform 2","Primates",9606,"9606.33","Homo sapiens",,"OGT","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2828331;imex:IM-13779-3179",
"fig|198094.11.peg.1835","Protein","Chlorohydrolase/deaminase family protein","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1865",,"RefSeq.9606.33.NC_000003.CDS.13317681.13420226.rev","Protein","nuclear pore membrane glycoprotein 210 precursor","Primates",9606,"9606.33","Homo sapiens",,"NUP210","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2827359;imex:IM-13779-3074",
"fig|198094.11.peg.4861","Protein","Septation ring formation regulator EzrA","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4901","ezrA","RefSeq.9606.33.NC_000022.CDS.36282668.36349236.rev","Protein","myosin-9 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"MYH9","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2829389;imex:IM-13779-3299",
"fig|198094.11.peg.1058","Protein","Coproporphyrin ferrochelatase (EC 4.99.1.-)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1071","hemH","RefSeq.9606.33.NC_000012.CDS.109451595.109477262.rev","Protein","BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3 isoform X2","Primates",9606,"9606.33","Homo sapiens",,"KCTD10","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2830877;imex:IM-13779-3468",
"fig|198094.11.peg.3999","Protein","Aspartate carbamoyltransferase (EC 2.1.3.2)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4028","pyrB","RefSeq.9606.33.NC_000010.CDS.91222872.91278316.fwd","Protein","polycomb group RING finger protein 5 isoform X2","Primates",9606,"9606.33","Homo sapiens",,"PCGF5","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2827996;imex:IM-13779-3143",
"fig|198094.11.peg.1835","Protein","Chlorohydrolase/deaminase family protein","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1865",,"RefSeq.9606.33.NC_000001.CDS.23874535.23875617.rev","Protein","cannabinoid receptor 2 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"CNR2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2835948;imex:IM-13779-4051",
"fig|198094.11.peg.99","Protein","DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0102","rpoB","RefSeq.9606.33.NC_000005.CDS.160403285.160418609.rev","Protein","pre-mRNA-splicing factor SLU7 isoform X2","Primates",9606,"9606.33","Homo sapiens",,"SLU7","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2822543;imex:IM-13779-2596",
"fig|198094.11.peg.12","Protein","Seryl-tRNA synthetase (EC 6.1.1.11)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0012","serS","RefSeq.9606.33.NC_000003.CDS.179328294.179334422.fwd","Protein","zinc finger protein 639","Primates",9606,"9606.33","Homo sapiens",,"ZNF639","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2818317;imex:IM-13779-2167",
"fig|198094.11.peg.5338","Protein","ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA5380","clpP","RefSeq.9606.33.NC_000001.CDS.174219158.174990001.fwd","Protein","rab GTPase-activating protein 1-like isoform X2","Primates",9606,"9606.33","Homo sapiens",,"RABGAP1L","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2824151;imex:IM-13779-2759",
"fig|198094.11.peg.4861","Protein","Septation ring formation regulator EzrA","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4901","ezrA","RefSeq.9606.33.NC_000007.CDS.23182086.23200745.fwd","Protein","nucleoporin-like protein 2","Primates",9606,"9606.33","Homo sapiens",,"NUPL2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2828510;imex:IM-13779-3203",
"fig|198094.11.peg.4438","Protein","L-cystine uptake protein TcyP, sodium:anion symporter family","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4469",,"RefSeq.9606.33.NC_000002.CDS.108449275.108507630.fwd","Protein","GRIP and coiled-coil domain-containing protein 2","Primates",9606,"9606.33","Homo sapiens",,"GCC2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2833377;imex:IM-13779-3750",
"fig|198094.11.peg.4187","Protein","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4218","metE","RefSeq.9606.33.NC_000003.CDS.160400827.160433809.fwd","Protein","structural maintenance of chromosomes protein 4 isoform 2","Primates",9606,"9606.33","Homo sapiens",,"SMC4","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2822478;imex:IM-13779-2586",
"fig|198094.11.peg.1058","Protein","Coproporphyrin ferrochelatase (EC 4.99.1.-)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1071","hemH","RefSeq.9606.33.NC_000002.CDS.105361283.105399096.rev","Protein","four and a half LIM domains protein 2 isoform X2","Primates",9606,"9606.33","Homo sapiens",,"FHL2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2833795;imex:IM-13779-3803",
