Interactor A ID,Interactor A Type,Interactor A Desc,Domain A,Taxon ID A,Genome ID A,Genome Name A,RefSeq Locus Tag A,gene A,Interactor B ID,Interactor B Type,Interactor B Desc,Domain B,Taxon ID B,Genome ID B,Genome Name B,RefSeq Locus Tag B,gene B,Category,Interaction Type,Detection Method,Evidence,PMID,Source DB,Source ID,Score
fig|214092.21.peg.2060,Protein,"Putative outer membrane fimbrial usher porin precursor",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1709,htrE,RefSeq.9606.33.NC_000016.CDS.24729842.24823807.fwd,Protein,"trinucleotide repeat-containing gene 6A protein isoform X6",Primates,9606,9606.33,Homo sapiens,,TNRC6A,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2851944,imex:IM-13779-5617",
fig|214092.21.peg.849,Protein,"hypothetical protein",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0593,,RefSeq.9606.33.NC_000019.CDS.35718019.35738557.fwd,Protein,"histone-lysine N-methyltransferase 2B isoform X1",Primates,9606,9606.33,Homo sapiens,,KMT2B,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2850277,imex:IM-13779-5441",
fig|214092.21.peg.1452,Protein,"Excinuclease ABC subunit B",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1156,uvrB,RefSeq.9606.33.NC_000017.CDS.20096652.20314065.fwd,Protein,"cytospin-B isoform X1",Primates,9606,9606.33,Homo sapiens,,SPECC1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2844762,imex:IM-13779-4900",
fig|214092.21.peg.1179,Protein,"Glycine dehydrogenase [decarboxylating] (glycine cleavage system P protein) (EC 1.4.4.2)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0905,gcvP,RefSeq.9606.33.NC_000021.CDS.38805347.38822889.fwd,Protein,"protein C-ets-2 isoform 2",Primates,9606,9606.33,Homo sapiens,,ETS2,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2870437,imex:IM-13779-7691",
fig|214092.21.peg.1179,Protein,"Glycine dehydrogenase [decarboxylating] (glycine cleavage system P protein) (EC 1.4.4.2)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0905,gcvP,RefSeq.9606.33.NC_000012.CDS.57096572.57108278.rev,Protein,"signal transducer and activator of transcription 6 isoform X2",Primates,9606,9606.33,Homo sapiens,,STAT6,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2853662,imex:IM-13779-5809",
fig|214092.21.peg.1208,Protein,"S-adenosylmethionine synthetase (EC 2.5.1.6)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0931,metK,RefSeq.9606.33.NC_000023.CDS.48590156.48605032.fwd,Protein,"WD repeat-containing protein 13 isoform X3",Primates,9606,9606.33,Homo sapiens,,WDR13,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2850256,imex:IM-13779-5440",
fig|214092.21.peg.2648,Protein,"Bacteriocin/lantibiotic efflux ABC transporter, permease/ATP-binding protein",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO2252,,RefSeq.9606.33.NC_000001.CDS.26282299.26302883.rev,Protein,"UBX domain-containing protein 11 isoform 2",Primates,9606,9606.33,Homo sapiens,,UBXN11,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2850955,imex:IM-13779-5512",
fig|214092.21.peg.1741,Protein,"Membrane alanine aminopeptidase N (EC 3.4.11.2)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1414,pepN,RefSeq.9606.33.NC_000014.CDS.50635183.50667967.rev,Protein,"protein salvador homolog 1",Primates,9606,9606.33,Homo sapiens,,SAV1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2855438,imex:IM-13779-6010",
fig|214092.21.peg.644,Protein,"PTS system, fructose-like IIC component FrwC",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0404,,RefSeq.9606.33.NC_000002.CDS.218262725.218263717.fwd,Protein,"G-protein coupled bile acid receptor 1 isoform X1",Primates,9606,9606.33,Homo sapiens,,GPBAR1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2843193,imex:IM-13779-4746",
fig|214092.21.peg.2746,Protein,"Gamma-D-Glutamyl-meso-Diaminopimelate Amidase",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO2340,,RefSeq.9606.33.NC_000017.CDS.35411338.35423028.rev,Protein,"schlafen family member 12 isoform X1",Primates,9606,9606.33,Homo sapiens,,SLFN12,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2854602,imex:IM-13779-5923",
fig|214092.21.peg.1217,Protein,"Agmatine deiminase (EC 3.5.3.12)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0939,,RefSeq.9606.33.NC_000006.CDS.33416650.33418185.rev,Protein,"protein CutA isoform 1",Primates,9606,9606.33,Homo sapiens,,CUTA,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2872069,imex:IM-13779-7882",
fig|214092.21.peg.267,Protein,"Ribonuclease PH (EC 2.7.7.56)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0044,rph,RefSeq.9606.33.NC_000001.CDS.64834562.64886264.rev,Protein,"tyrosine-protein kinase JAK1 isoform X1",Primates,9606,9606.33,Homo sapiens,,JAK1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2866339,imex:IM-13779-7202",
fig|214092.21.peg.4503,Protein,"Metalloprotease",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO3973,,RefSeq.9606.33.NC_000019.CDS.1206914.1228082.fwd,Protein,"serine/threonine-protein kinase STK11 isoform X1",Primates,9606,9606.33,Homo sapiens,,STK11,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2853601,imex:IM-13779-5803",
fig|214092.21.peg.2998,Protein,"putative membrane protein",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO2573,,RefSeq.9606.33.NC_000001.CDS.2185278.2206394.rev,Protein,"Fanconi anemia-associated protein of 20 kDa isoform X3",Primates,9606,9606.33,Homo sapiens,,C1orf86,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2874610,imex:IM-13779-8176",
fig|214092.21.peg.3650,Protein,"Alkyl hydroperoxide reductase subunit C-like protein",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO3194,ahpC,RefSeq.9606.33.NC_000003.CDS.123614105.123793841.rev,Protein,"myosin light chain kinase, smooth muscle isoform 1",Primates,9606,9606.33,Homo sapiens,,MYLK,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2863771,imex:IM-13779-6905",
fig|214092.21.peg.1407,Protein,"Succinyl-CoA ligase [ADP-forming] beta chain (EC 6.2.1.5)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1115,sucC,RefSeq.9606.33.NC_000002.CDS.151270693.151282948.rev,Protein,"N-myc-interactor isoform X1",Primates,9606,9606.33,Homo sapiens,,NMI,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2840226,imex:IM-13779-4493",
fig|214092.21.peg.4076,Protein,"RNA polymerase sigma-54 factor RpoN",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO3582,rpoN,RefSeq.9606.33.NC_000007.CDS.876646.895422.fwd,Protein,"Golgi to ER traffic protein 4 homolog",Primates,9606,9606.33,Homo sapiens,,GET4,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2873528,imex:IM-13779-8053",
fig|214092.21.peg.2379,Protein,"Putative exported protein precursor",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1997,,RefSeq.9606.33.NC_000014.CDS.24094406.24103964.fwd,Protein,"phosphoenolpyruvate carboxykinase [GTP], mitochondrial isoform 1 precursor",Primates,9606,9606.33,Homo sapiens,,PCK2,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2858238,imex:IM-13779-6287",
fig|214092.21.peg.182,Protein,"hypothetical protein",Bacteria,214092,214092.21,Yersinia pestis CO92,YPMT1.55c,,RefSeq.9606.33.NC_000019.CDS.3053819.3062927.rev,Protein,"amino-terminal enhancer of split isoform a",Primates,9606,9606.33,Homo sapiens,,AES,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2876330,imex:IM-13779-8387",
fig|214092.21.peg.663,Protein,"Putative heavy metal/multi-drug efflux protein, RND family",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0421,,RefSeq.9606.33.NC_000002.CDS.148458759.148512941.fwd,Protein,"methyl-CpG-binding domain protein 5 isoform X1",Primates,9606,9606.33,Homo sapiens,,MBD5,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2864822,imex:IM-13779-7026",
fig|214092.21.peg.557,Protein,"Alanine racemase (EC 5.1.1.1)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0321,alr,RefSeq.9606.33.NC_000003.CDS.142724560.142806235.fwd,Protein,"short transient receptor potential channel 1 isoform 2",Primates,9606,9606.33,Homo sapiens,,TRPC1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2851518,imex:IM-13779-5570",
fig|214092.21.peg.961,Protein,"Outer membrane usher protein PapC",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0698,,RefSeq.9606.33.NC_000006.CDS.11185162.11306003.rev,Protein,"enhancer of filamentation 1 isoform 3",Primates,9606,9606.33,Homo sapiens,,NEDD9,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2874406,imex:IM-13779-8153",
fig|214092.21.peg.2282,Protein,"iron aquisition yersiniabactin synthesis enzyme (Irp2) @ Siderophore biosynthesis non-ribosomal peptide synthetase modules",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1911,irp2,RefSeq.9606.33.NC_000003.CDS.49007342.49015288.fwd,Protein,"WD repeat-containing protein 6",Primates,9606,9606.33,Homo sapiens,,WDR6,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2850201,imex:IM-13779-5432",
fig|214092.21.peg.2367,Protein,"Putative exported protein precursor",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1986,,RefSeq.9606.33.NC_000013.CDS.48411389.48412423.rev,Protein,"lysophosphatidic acid receptor 6",Primates,9606,9606.33,Homo sapiens,,LPAR6,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2876946,imex:IM-13779-8456",
fig|214092.21.peg.203,Protein,"hypothetical protein",Bacteria,214092,214092.21,Yersinia pestis CO92,YPMT1.73,,RefSeq.9606.33.NC_000006.CDS.75085190.75202792.rev,Protein,"collagen alpha-1(XII) chain isoform X1",Primates,9606,9606.33,Homo sapiens,,COL12A1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2872832,imex:IM-13779-7971",
fig|214092.21.peg.2202,Protein,"Flagellar cap protein FliD",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1841,fliD,RefSeq.9606.33.NC_000022.CDS.41367533.41395960.fwd,Protein,"thyrotroph embryonic factor isoform 2",Primates,9606,9606.33,Homo sapiens,,TEF,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2841158,imex:IM-13779-4573",
fig|214092.21.peg.2000,Protein,"beta-galactosidase (EC 3.2.1.23)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1654,lacZ,RefSeq.9606.33.NC_000013.CDS.45337386.45341069.rev,Protein,"translationally-controlled tumor protein isoform 2",Primates,9606,9606.33,Homo sapiens,,TPT1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2852952,imex:IM-13779-5730",
fig|214092.21.peg.4144,Protein,"hypothetical protein",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO3641,,RefSeq.9606.33.NC_000001.CDS.97078976.97920922.rev,Protein,"dihydropyrimidine dehydrogenase [NADP(+)] isoform 1",Primates,9606,9606.33,Homo sapiens,,DPYD,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2840492,imex:IM-13779-4514",
fig|214092.21.peg.1184,Protein,"Xaa-Pro aminopeptidase (EC 3.4.11.9)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0910,pepP,RefSeq.9606.33.NC_000007.CDS.5527748.5529657.rev,Protein,"actin, cytoplasmic 1",Primates,9606,9606.33,Homo sapiens,,ACTB,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2848771,imex:IM-13779-5295",
fig|214092.21.peg.331,Protein,"ATP-dependent hsl protease ATP-binding subunit HslU",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0105,hslU,RefSeq.9606.33.NC_000008.CDS.53968104.54022125.rev,Protein,"transcription elongation factor A protein 1 isoform 1",Primates,9606,9606.33,Homo sapiens,,TCEA1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2853027,imex:IM-13779-5739",
fig|214092.21.peg.2811,Protein,"Iron-sulfur cluster assembly protein SufB",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO2403,,RefSeq.9606.33.NC_000008.CDS.120445471.120523336.fwd,Protein,"mdm2-binding protein",Primates,9606,9606.33,Homo sapiens,,MTBP,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2857283,imex:IM-13779-6194",
fig|214092.21.peg.168,Protein,"hypothetical protein",Bacteria,214092,214092.21,Yersinia pestis CO92,YPMT1.45c,,RefSeq.9606.33.NC_000001.CDS.77565640.77639471.rev,Protein,"ZZ-type zinc finger-containing protein 3 isoform X4",Primates,9606,9606.33,Homo sapiens,,ZZZ3,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2848886,imex:IM-13779-5304",
fig|214092.21.peg.2738,Protein,"Multidrug transporter EmrE",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO2333,qacE,RefSeq.9606.33.NC_000003.CDS.129651481.129832779.rev,Protein,"transmembrane and coiled-coil domains protein 1 isoform X6",Primates,9606,9606.33,Homo sapiens,,TMCC1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2852194,imex:IM-13779-5645",
fig|214092.21.peg.3016,Protein,"hypothetical protein",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO2589,,RefSeq.9606.33.NC_000001.CDS.68098632.68232299.rev,Protein,"protein wntless homolog isoform X1",Primates,9606,9606.33,Homo sapiens,,WLS,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2868755,imex:IM-13779-7496",
fig|214092.21.peg.4467,Protein,"Limit dextrin alpha-1,6-maltotetraose-hydrolase (EC 3.2.1.196)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO3941,glgX,RefSeq.9606.33.NC_000012.CDS.6934002.6941780.fwd,Protein,"atrophin-1",Primates,9606,9606.33,Homo sapiens,,ATN1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2875469,imex:IM-13779-8283",
fig|214092.21.peg.3228,Protein,"Uncharacterized Nudix hydrolase YfcD",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO2781,,RefSeq.9606.33.NC_000017.CDS.7845555.7853707.fwd,Protein,"lysine-specific demethylase 6B isoform X3",Primates,9606,9606.33,Homo sapiens,,KDM6B,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2847061,imex:IM-13779-5118",
fig|214092.21.peg.3812,Protein,"hypothetical protein",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO3339,,RefSeq.9606.33.NC_000003.CDS.142724560.142806235.fwd,Protein,"short transient receptor potential channel 1 isoform 2",Primates,9606,9606.33,Homo sapiens,,TRPC1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2842113,imex:IM-13779-4656",
fig|214092.21.peg.2796,Protein,"Inner membrane transport protein YdhC",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO2389,,RefSeq.9606.33.NC_000007.CDS.75987032.75994570.rev,Protein,"transmembrane protein 120A isoform X1",Primates,9606,9606.33,Homo sapiens,,TMEM120A,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2853354,imex:IM-13779-5778",
fig|214092.21.peg.2379,Protein,"Putative exported protein precursor",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1997,,RefSeq.9606.33.NC_000007.CDS.99506045.99532249.fwd,Protein,"zinc finger protein with KRAB and SCAN domains 5 isoform X2",Primates,9606,9606.33,Homo sapiens,,ZKSCAN5,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2876977,imex:IM-13779-8457",
fig|214092.21.peg.4494,Protein,"ABC transport system, permease protein Z5690",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO3963,,RefSeq.9606.33.NC_000002.CDS.215312143.215349655.fwd,Protein,"bifunctional purine biosynthesis protein PURH",Primates,9606,9606.33,Homo sapiens,,ATIC,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2860205,imex:IM-13779-6491",
fig|214092.21.peg.4624,Protein,"Putative transport protein YidE",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO4083,yidE,RefSeq.9606.33.NC_000002.CDS.10419758.10426821.fwd,Protein,"hippocalcin-like protein 1 isoform X1",Primates,9606,9606.33,Homo sapiens,,HPCAL1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2867545,imex:IM-13779-7354",
fig|214092.21.peg.1603,Protein,"D-xylose transport ATP-binding protein XylG",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1294,,RefSeq.9606.33.NC_000008.CDS.100704298.100721583.rev,Protein,"polyadenylate-binding protein 1 isoform X1",Primates,9606,9606.33,Homo sapiens,,PABPC1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2862015,imex:IM-13779-6700",
fig|214092.21.peg.2020,Protein,"Methyl-accepting chemotaxis protein I (serine chemoreceptor protein)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1675,cheD,RefSeq.9606.33.NC_000022.CDS.40826538.40856540.rev,Protein,"hsc70-interacting protein isoform 1",Primates,9606,9606.33,Homo sapiens,,ST13,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2843297,imex:IM-13779-4758",
fig|214092.21.peg.4408,Protein,"Outer membrane usher protein FIMD",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO3879,,RefSeq.9606.33.NC_000001.CDS.151404802.151443638.rev,Protein,"pogo transposable element with ZNF domain isoform X3",Primates,9606,9606.33,Homo sapiens,,POGZ,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2845946,imex:IM-13779-5009",
fig|214092.21.peg.4116,Protein,"Putative oxidoreductase",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO3618,,RefSeq.9606.33.NC_000013.CDS.19965226.20086014.fwd,Protein,"zinc finger MYM-type protein 2 isoform X2",Primates,9606,9606.33,Homo sapiens,,ZMYM2,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2849380,imex:IM-13779-5348",
