Interactor A ID,Interactor A Type,Interactor A Desc,Domain A,Taxon ID A,Genome ID A,Genome Name A,RefSeq Locus Tag A,gene A,Interactor B ID,Interactor B Type,Interactor B Desc,Domain B,Taxon ID B,Genome ID B,Genome Name B,RefSeq Locus Tag B,gene B,Category,Interaction Type,Detection Method,Evidence,PMID,Source DB,Source ID,Score
"RefSeq.177416.18.NC_006570.CDS.1415006.1416997.rev","Protein","transketolase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1369c","tktA","RefSeq.9606.33.NC_000017.CDS.67078252.67218804.rev","Protein","probable helicase with zinc finger domain isoform X1","Primates",9606,"9606.33","Homo sapiens",,"HELZ","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2796789;imex:IM-13779-63",
"RefSeq.177416.18.NC_006570.CDS.1809580.1811109.rev","Protein","outer membrane protein tolC precursor","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1724c","tolC","RefSeq.9606.33.NC_000007.CDS.76302713.76304173.fwd","Protein","heat shock protein beta-1","Primates",9606,"9606.33","Homo sapiens",,"HSPB1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2806099;imex:IM-13779-988",
"RefSeq.177416.18.NC_006570.CDS.1336516.1339338.rev","Protein","DNA excision repair enzyme, subunit A (UvrABC system protein A), ABC transporter, ATP-binding protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1312c","uvrA","RefSeq.9606.33.NC_000016.CDS.11679195.11742730.rev","Protein","thioredoxin domain-containing protein 11 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"TXNDC11","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2800032;imex:IM-13779-369",
"RefSeq.177416.18.NC_006570.CDS.335152.337266.fwd","Protein","elongation factor G","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0323","fusA","RefSeq.9606.33.NC_000001.CDS.185734780.186189878.fwd","Protein","hemicentin-1 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"HMCN1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2806197;imex:IM-13779-1002",
"fig|177416.18.peg.54","Protein","Transcription termination protein NusA","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0049","nusA","RefSeq.9606.33.NC_000006.CDS.33412264.33416098.fwd","Protein","PHD finger protein 1 isoform X2","Primates",9606,"9606.33","Homo sapiens",,"PHF1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2803743;imex:IM-13779-733",
"RefSeq.177416.18.NC_006570.CDS.1046442.1048175.rev","Protein","RNA polymerase sigma-70 factor","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1035c","rpoD","RefSeq.9606.33.NC_000019.CDS.49591655.49625607.fwd","Protein","proline-rich protein 12","Primates",9606,"9606.33","Homo sapiens",,"PRR12","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2803355;imex:IM-13779-692",
"fig|177416.18.peg.153","Protein","Translation elongation factor Tu","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0137","tufA","RefSeq.9606.33.NC_000019.CDS.49390884.49417551.fwd","Protein","protein KASH5 isoform X4","Primates",9606,"9606.33","Homo sapiens",,"CCDC155","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2802245;imex:IM-13779-598",
"RefSeq.177416.18.NC_006570.CDS.644647.646971.fwd","Protein","DNA-binding, ATP-dependent protease La","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0626","lon","RefSeq.9606.33.NC_000006.CDS.144291829.144850997.fwd","Protein","utrophin isoform X1","Primates",9606,"9606.33","Homo sapiens",,"UTRN","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2796897;imex:IM-13779-75",
"RefSeq.177416.18.NC_006570.CDS.1038723.1040057.fwd","Protein","D-alanyl-D-alanine carboxypeptidase (penicillin binding protein) family protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1029","dacD","RefSeq.9606.33.NC_000012.CDS.14942522.14950712.rev","Protein","rho GDP-dissociation inhibitor 2 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"ARHGDIB","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2806629;imex:IM-13779-1052",
"RefSeq.177416.18.NC_006570.CDS.1658686.1659678.fwd","Protein","LysR family transcriptional regulator","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1594",,"RefSeq.9606.33.NC_000015.CDS.44711547.44716342.fwd","Protein","beta-2-microglobulin precursor","Primates",9606,"9606.33","Homo sapiens",,"B2M","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2808625;imex:IM-13779-1280",
"fig|177416.18.peg.148","Protein","Glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0132","glpA","RefSeq.9606.33.NC_000008.CDS.38263375.38269199.rev","Protein","phosphatidate phosphatase PPAPDC1B isoform X1","Primates",9606,"9606.33","Homo sapiens",,"PPAPDC1B","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2803484;imex:IM-13779-707",
"RefSeq.177416.18.NC_006570.CDS.1238977.1239525.fwd","Protein","5-formyltetrahydroformate cycloligase family protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1220",,"RefSeq.9606.33.NC_000004.CDS.82819074.82891151.rev","Protein","protein transport protein Sec31A isoform 5","Primates",9606,"9606.33","Homo sapiens",,"SEC31A","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2801354;imex:IM-13779-513",
"RefSeq.177416.18.NC_006570.CDS.1015114.1016127.rev","Protein","phenylalanyl-tRNA synthetase subunit alpha","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1003c","pheS","RefSeq.9606.33.NC_000010.CDS.42784395.42831096.fwd","Protein","ribosome biogenesis protein BMS1 homolog isoform X2","Primates",9606,"9606.33","Homo sapiens",,"BMS1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2808525;imex:IM-13779-1263",
"RefSeq.177416.18.NC_006570.CDS.1238977.1239525.fwd","Protein","5-formyltetrahydroformate cycloligase family protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1220",,"RefSeq.9606.33.NC_000001.CDS.167630424.167704696.fwd","Protein","capZ-interacting protein isoform X1","Primates",9606,"9606.33","Homo sapiens",,"RCSD1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2802804;imex:IM-13779-647",
"fig|177416.18.peg.17","Protein","hypothetical protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0014c",,"RefSeq.9606.33.NC_000006.CDS.31639131.31651763.rev","Protein","large proline-rich protein BAG6 isoform a","Primates",9606,"9606.33","Homo sapiens",,"BAG6","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2808563;imex:IM-13779-1272",
"RefSeq.177416.18.NC_006570.CDS.1802117.1805989.rev","Protein","phosphoribosylformylglycinamidine synthase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1720c","purL","RefSeq.9606.33.NC_000007.CDS.44114785.44123655.rev","Protein","DNA polymerase delta subunit 2 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"POLD2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2807273;imex:IM-13779-1127",
"RefSeq.177416.18.NC_006570.CDS.567978.569414.fwd","Protein","hypothetical protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0550",,"RefSeq.9606.33.NC_000015.CDS.52313696.52528806.rev","Protein","unconventional myosin-Va isoform X3","Primates",9606,"9606.33","Homo sapiens",,"MYO5A","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2796746;imex:IM-13779-59",
"RefSeq.177416.18.NC_006570.CDS.1105418.1108015.rev","Protein","alanyl-tRNA synthetase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1096c","alaS","RefSeq.9606.33.NC_000019.CDS.18929443.18938982.rev","Protein","homer protein homolog 3 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"HOMER3","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2806130;imex:IM-13779-992",
"fig|177416.18.peg.23","Protein","Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7)","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0020","gatA","RefSeq.9606.33.NC_000005.CDS.150402240.150412749.rev","Protein","HLA class II histocompatibility antigen gamma chain isoform a","Primates",9606,"9606.33","Homo sapiens",,"CD74","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2796778;imex:IM-13779-64",
"RefSeq.177416.18.NC_006570.CDS.1410241.1411305.rev","Protein","fructose-1,6-bisphosphate aldolase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1365c","fbaB","RefSeq.9606.33.NC_000004.CDS.83407453.83455693.rev","Protein","helicase POLQ-like isoform 1","Primates",9606,"9606.33","Homo sapiens",,"HELQ","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2802171;imex:IM-13779-593",
"RefSeq.177416.18.NC_006570.CDS.530402.532819.fwd","Protein","DNA gyrase subunit B","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0510","gyrB","RefSeq.9606.33.NC_000019.CDS.35269102.35279256.fwd","Protein","upstream stimulatory factor 2 isoform 2","Primates",9606,"9606.33","Homo sapiens",,"USF2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2797615;imex:IM-13779-145",
"fig|177416.18.peg.118","Protein","Probable Co/Zn/Cd efflux system membrane fusion protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0106c",,"RefSeq.9606.33.NC_000002.CDS.173909941.173965171.rev","Protein","transcription factor Sp3 isoform 1","Primates",9606,"9606.33","Homo sapiens",,"SP3","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2797022;imex:IM-13779-86",
"RefSeq.177416.18.NC_006570.CDS.264050.266698.fwd","Protein","pyruvate phosphate dikinase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0250","ppdK","RefSeq.9606.33.NC_000008.CDS.58561790.58581740.fwd","Protein","syntenin-1 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"SDCBP","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2796052;imex:IM-13779-1",
"RefSeq.177416.18.NC_006570.CDS.1853458.1854114.fwd","Protein","O-methyltransferase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1766",,"RefSeq.9606.33.NC_000002.CDS.168802647.168864970.fwd","Protein","nostrin isoform 3","Primates",9606,"9606.33","Homo sapiens",,"NOSTRIN","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2804328;imex:IM-13779-791",
"fig|177416.18.peg.185","Protein","Peptide chain release factor 1","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0168","prfA","RefSeq.9606.33.NC_000006.CDS.111661739.111720051.rev","Protein","tyrosine-protein kinase Fyn isoform X3","Primates",9606,"9606.33","Homo sapiens",,"FYN","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2806696;imex:IM-13779-1060",
"RefSeq.177416.18.NC_006570.CDS.1216064.1218070.rev","Protein","excinuclease ABC subunit B","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1199c","uvrB","RefSeq.9606.33.NC_000017.CDS.42773476.42779069.fwd","Protein","vacuolar protein-sorting-associated protein 25","Primates",9606,"9606.33","Homo sapiens",,"VPS25","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2799862;imex:IM-13779-349",
"RefSeq.177416.18.NC_006570.CDS.431479.432942.fwd","Protein","4-alpha-glucanotransferase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0418","malQ","RefSeq.9606.33.NC_000004.CDS.185209827.185363465.fwd","Protein","sorting nexin-25 isoform X7","Primates",9606,"9606.33","Homo sapiens",,"SNX25","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2801074;imex:IM-13779-481",
"RefSeq.177416.18.NC_006570.CDS.1601863.1603293.rev","Protein","hypothetical protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1539c",,"RefSeq.9606.33.NC_000004.CDS.6923390.7030392.fwd","Protein","TBC1 domain family member 14 isoform X5","Primates",9606,"9606.33","Homo sapiens",,"TBC1D14","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2797724;imex:IM-13779-152",
"fig|177416.18.peg.225","Protein","IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0203c","purH","RefSeq.9606.33.NT_187630.CDS.65193.161216.rev","Protein","RNA binding protein fox-1 homolog 2 isoform 2","Primates",9606,"9606.33","Homo sapiens",,"RBFOX2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2801809;imex:IM-13779-560",
"RefSeq.177416.18.NC_006570.CDS.321537.322943.fwd","Protein","glutamyl-tRNA synthetase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0307","gltX","RefSeq.9606.33.NC_000008.CDS.143816520.143829303.rev","Protein","poly(U)-binding-splicing factor PUF60 isoform a","Primates",9606,"9606.33","Homo sapiens",,"PUF60","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2803228;imex:IM-13779-681",
"RefSeq.177416.18.NC_006570.CDS.894174.895823.fwd","Protein","DNA repair protein recN","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0886",,"RefSeq.9606.33.NC_000004.CDS.152829634.152910219.fwd","Protein","arfaptin-1 isoform 2","Primates",9606,"9606.33","Homo sapiens",,"ARFIP1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2808805;imex:IM-13779-1300",
"RefSeq.177416.18.NC_006570.CDS.1262352.1263614.fwd","Protein","hypothetical protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1242",,"RefSeq.9606.33.NC_000001.CDS.12021727.12031808.fwd","Protein","migration and invasion-inhibitory protein isoform X1","Primates",9606,"9606.33","Homo sapiens",,"MIIP","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2801976;imex:IM-13779-579",
"RefSeq.177416.18.NC_006570.CDS.1368817.1370361.rev","Protein","sulfate permease family protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1339c",,"RefSeq.9606.33.NC_000012.CDS.95659086.95790309.rev","Protein","netrin-4 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"NTN4","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2804467;imex:IM-13779-811",
"RefSeq.177416.18.NC_006570.CDS.558346.558981.fwd","Protein","ubiquinone biosynthesis protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0537",,"RefSeq.9606.33.NC_000023.CDS.17800418.17802010.rev","Protein","retinoic acid-induced protein 2 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"RAI2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2801857;imex:IM-13779-568",
"RefSeq.177416.18.NC_006570.CDS.788288.791008.fwd","Protein","preprotein translocase subunit SecA","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0769","secA","RefSeq.9606.33.NC_000019.CDS.36141012.36149839.fwd","Protein","calpain small subunit 1 isoform 1","Primates",9606,"9606.33","Homo sapiens",,"CAPNS1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2807663;imex:IM-13779-1170",
